Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),Carbon Equivalent:Facility [kg](Hourly)
 10/30  09:00:00,13943697.920235448,12977169.904799996,0.0
 10/30  10:00:00,15672619.690683669,12977169.904799996,0.0
 10/30  11:00:00,17835525.717310098,12977169.904799996,0.0
 10/30  12:00:00,20252927.86222578,12977169.904799996,0.0
 10/30  13:00:00,22100007.942418185,12977169.904799996,0.0
 10/30  14:00:00,24338744.8726285,12977169.904799996,0.0
 10/30  15:00:00,26146042.00221081,12977169.904799996,0.0
 10/30  16:00:00,26081932.93927298,12977169.904799996,0.0
 10/30  17:00:00,26282010.067594235,12977169.904799996,0.0
 10/30  18:00:00,26266659.574858034,12977169.904799996,0.0
 10/30  19:00:00,23930816.281888788,12977169.904799996,0.0
 10/30  20:00:00,7271516.629540291,0.0,0.0
 10/30  21:00:00,5116021.055247396,0.0,0.0
 10/30  22:00:00,4233493.749280091,0.0,0.0
 10/30  23:00:00,3539204.8942899287,0.0,0.0
 10/30  24:00:00,1988904.4714036305,0.0,0.0
 10/31  01:00:00,1575880.1786906187,0.0,0.0
 10/31  02:00:00,1092504.9903980615,0.0,0.0
 10/31  03:00:00,966528.0154354514,0.0,0.0
 10/31  04:00:00,966528.0154354514,0.0,0.0
 10/31  05:00:00,966528.0154354514,0.0,0.0
 10/31  06:00:00,966528.0154354514,0.0,0.0
 10/31  07:00:00,966528.0154354514,0.0,0.0
 10/31  08:00:00,13943697.920235448,12977169.904799996,0.0
 10/31  09:00:00,14016217.506934023,12977169.904799996,0.0
 10/31  10:00:00,16383917.849604618,12977169.904799996,0.0
 10/31  11:00:00,18713941.937886634,12977169.904799996,0.0
 10/31  12:00:00,20367806.664606766,12977169.904799996,0.0
 10/31  13:00:00,22699224.14442861,12977169.904799996,0.0
 10/31  14:00:00,25787440.03820492,12977169.904799996,0.0
 10/31  15:00:00,26542467.844719769,12977169.904799996,0.0
 10/31  16:00:00,26617338.309024626,12977169.904799996,0.0
 10/31  17:00:00,26799135.51811189,12977169.904799996,0.0
 10/31  18:00:00,26647812.838511107,12977169.904799996,0.0
 10/31  19:00:00,25535782.158384205,12977169.904799996,0.0
 10/31  20:00:00,8115836.445049172,0.0,0.0
 10/31  21:00:00,6284054.663206021,0.0,0.0
 10/31  22:00:00,4963301.962811929,0.0,0.0
 10/31  23:00:00,3863446.6848624388,0.0,0.0
 10/31  24:00:00,2980225.0311810655,0.0,0.0
 11/01  01:00:00,2260682.1140128837,0.0,0.0
 11/01  02:00:00,1684643.0907252324,0.0,0.0
 11/01  03:00:00,1188495.2243927108,0.0,0.0
 11/01  04:00:00,966528.0154354514,0.0,0.0
 11/01  05:00:00,966528.0154354514,0.0,0.0
 11/01  06:00:00,966528.0154354514,0.0,0.0
 11/01  07:00:00,966528.0154354514,0.0,0.0
 11/01  08:00:00,14004725.419914559,12977169.904799996,0.0
 11/01  09:00:00,14771195.53152058,12977169.904799996,0.0
 11/01  10:00:00,16004299.597493153,12977169.904799996,0.0
 11/01  11:00:00,18485612.173295037,12977169.904799996,0.0
 11/01  12:00:00,20474675.464688559,12977169.904799996,0.0
 11/01  13:00:00,22392658.495258854,12977169.904799996,0.0
 11/01  14:00:00,25614596.63992828,12977169.904799996,0.0
 11/01  15:00:00,25101758.327347865,12977169.904799996,0.0
 11/01  16:00:00,23465719.737871808,12977169.904799996,0.0
 11/01  17:00:00,24758860.535932129,12977169.904799996,0.0
 11/01  18:00:00,23072592.357206458,12977169.904799996,0.0
 11/01  19:00:00,21133558.859413357,12977169.904799996,0.0
 11/01  20:00:00,5328366.093002988,0.0,0.0
 11/01  21:00:00,3695216.201002624,0.0,0.0
 11/01  22:00:00,3793924.3263308315,0.0,0.0
 11/01  23:00:00,3093869.176265451,0.0,0.0
 11/01  24:00:00,2172749.025073671,0.0,0.0
 11/02  01:00:00,1846254.5266412893,0.0,0.0
 11/02  02:00:00,1315179.9371000438,0.0,0.0
 11/02  03:00:00,1047131.3275237233,0.0,0.0
 11/02  04:00:00,1220897.003969175,0.0,0.0
 11/02  05:00:00,1175034.7393901158,0.0,0.0
 11/02  06:00:00,1030825.8424588172,0.0,0.0
 11/02  07:00:00,969949.8188042588,0.0,0.0
 11/02  08:00:00,966528.0154354514,0.0,0.0
 11/02  09:00:00,966528.0154354514,0.0,0.0
 11/02  10:00:00,1760913.9445344799,0.0,0.0
 11/02  11:00:00,3436748.856206057,0.0,0.0
 11/02  12:00:00,4736990.062087845,0.0,0.0
 11/02  13:00:00,5097678.082357232,0.0,0.0
 11/02  14:00:00,5553446.862742031,0.0,0.0
 11/02  15:00:00,6254381.5461299079,0.0,0.0
 11/02  16:00:00,6187358.418501822,0.0,0.0
 11/02  17:00:00,5441879.642925603,0.0,0.0
 11/02  18:00:00,4423107.794825639,0.0,0.0
 11/02  19:00:00,3402519.8809633625,0.0,0.0
 11/02  20:00:00,3213305.813245533,0.0,0.0
 11/02  21:00:00,2852887.0272718428,0.0,0.0
 11/02  22:00:00,2699247.4140040015,0.0,0.0
 11/02  23:00:00,2503529.848688637,0.0,0.0
 11/02  24:00:00,1934032.7401596506,0.0,0.0
 11/03  01:00:00,1419170.662044346,0.0,0.0
 11/03  02:00:00,1014594.6530971342,0.0,0.0
 11/03  03:00:00,966528.0154354514,0.0,0.0
 11/03  04:00:00,966528.0154354514,0.0,0.0
 11/03  05:00:00,966528.0154354514,0.0,0.0
 11/03  06:00:00,966528.0154354514,0.0,0.0
 11/03  07:00:00,966528.0154354514,0.0,0.0
 11/03  08:00:00,966528.0154354514,0.0,0.0
 11/03  09:00:00,966528.0154354514,0.0,0.0
 11/03  10:00:00,966528.0154354514,0.0,0.0
 11/03  11:00:00,966528.0154354514,0.0,0.0
 11/03  12:00:00,1338214.7057168466,0.0,0.0
 11/03  13:00:00,2037990.8828830003,0.0,0.0
 11/03  14:00:00,2346036.5497944618,0.0,0.0
 11/03  15:00:00,3035703.3024131956,0.0,0.0
 11/03  16:00:00,3077085.1985870024,0.0,0.0
 11/03  17:00:00,3955265.506730677,0.0,0.0
 11/03  18:00:00,4068372.219870027,0.0,0.0
 11/03  19:00:00,2824993.8092755989,0.0,0.0
 11/03  20:00:00,2089704.9021824259,0.0,0.0
 11/03  21:00:00,1881516.4492532076,0.0,0.0
 11/03  22:00:00,1694375.3180465433,0.0,0.0
 11/03  23:00:00,1187960.5030311046,0.0,0.0
 11/03  24:00:00,1057505.3825714393,0.0,0.0
 11/04  01:00:00,1002788.617214707,0.0,0.0
 11/04  02:00:00,966528.0154354514,0.0,0.0
 11/04  03:00:00,966528.0154354514,0.0,0.0
 11/04  04:00:00,966528.0154354514,0.0,0.0
 11/04  05:00:00,966528.0154354514,0.0,0.0
 11/04  06:00:00,966528.0154354514,0.0,0.0
 11/04  07:00:00,966528.0154354514,0.0,0.0
 11/04  08:00:00,14040233.811935254,12977169.904799996,0.0
 11/04  09:00:00,14765151.434020609,12977169.904799996,0.0
 11/04  10:00:00,15610169.915267194,12977169.904799996,0.0
 11/04  11:00:00,16695168.732287944,12977169.904799996,0.0
 11/04  12:00:00,18484861.423510918,12977169.904799996,0.0
 11/04  13:00:00,19214970.72944057,12977169.904799996,0.0
 11/04  14:00:00,20832271.92968731,12977169.904799996,0.0
 11/04  15:00:00,23096182.844818817,12977169.904799996,0.0
 11/04  16:00:00,21799075.28006245,12977169.904799996,0.0
 11/04  17:00:00,20827624.637154625,12977169.904799996,0.0
 11/04  18:00:00,20774765.035147527,12977169.904799996,0.0
 11/04  19:00:00,18974958.322188505,12977169.904799996,0.0
 11/04  20:00:00,3385769.164254522,0.0,0.0
 11/04  21:00:00,2987898.1965376317,0.0,0.0
 11/04  22:00:00,2613920.5929925467,0.0,0.0
 11/04  23:00:00,1918486.4883337997,0.0,0.0
 11/04  24:00:00,1734631.5620760748,0.0,0.0
 11/05  01:00:00,1350534.0265188709,0.0,0.0
 11/05  02:00:00,1325912.696971779,0.0,0.0
 11/05  03:00:00,1444216.0643141212,0.0,0.0
 11/05  04:00:00,1195540.8167390854,0.0,0.0
 11/05  05:00:00,972100.8816710858,0.0,0.0
 11/05  06:00:00,966528.0154354514,0.0,0.0
 11/05  07:00:00,966528.0154354514,0.0,0.0
 11/05  08:00:00,14740077.229579712,12977169.904799996,0.0
 11/05  09:00:00,16679547.394898424,12977169.904799996,0.0
 11/05  10:00:00,19175727.883197205,12977169.904799996,0.0
 11/05  11:00:00,21316907.159636875,12977169.904799996,0.0
 11/05  12:00:00,23074046.606313468,12977169.904799996,0.0
 11/05  13:00:00,23609224.936629267,12977169.904799996,0.0
 11/05  14:00:00,25119387.43896306,12977169.904799996,0.0
 11/05  15:00:00,24582441.866002256,12977169.904799996,0.0
 11/05  16:00:00,24290478.983666775,12977169.904799996,0.0
 11/05  17:00:00,23977329.84562207,12977169.904799996,0.0
 11/05  18:00:00,23060792.104878714,12977169.904799996,0.0
 11/05  19:00:00,21029869.193226514,12977169.904799996,0.0
 11/05  20:00:00,4929487.959843849,0.0,0.0
 11/05  21:00:00,3671390.6073358876,0.0,0.0
 11/05  22:00:00,3070659.9429919437,0.0,0.0
 11/05  23:00:00,2391856.2429659508,0.0,0.0
 11/05  24:00:00,2465981.0055515377,0.0,0.0
 11/06  01:00:00,2403543.093614573,0.0,0.0
 11/06  02:00:00,1794035.0975127996,0.0,0.0
 11/06  03:00:00,1161887.047412017,0.0,0.0
 11/06  04:00:00,1139397.5090350372,0.0,0.0
 11/06  05:00:00,1141804.8364463277,0.0,0.0
 11/06  06:00:00,966528.0154354514,0.0,0.0
 11/06  07:00:00,966528.0154354514,0.0,0.0
 11/06  08:00:00,14342981.025967855,12977169.904799996,0.0
 11/06  09:00:00,14835487.067285596,12977169.904799996,0.0
 11/06  10:00:00,15434213.083725514,12977169.904799996,0.0
 11/06  11:00:00,16603844.708226365,12977169.904799996,0.0
 11/06  12:00:00,17588118.652553005,12977169.904799996,0.0
 11/06  13:00:00,18133078.645752029,12977169.904799996,0.0
 11/06  14:00:00,18066575.64088625,12977169.904799996,0.0
 11/06  15:00:00,18213088.393336066,12977169.904799996,0.0
 11/06  16:00:00,18269274.876657227,12977169.904799996,0.0
 11/06  17:00:00,18169680.854417273,12977169.904799996,0.0
 11/06  18:00:00,17789453.700245426,12977169.904799996,0.0
 11/06  19:00:00,17352174.248749079,12977169.904799996,0.0
 11/06  20:00:00,2408795.979927134,0.0,0.0
 11/06  21:00:00,1261980.3446629719,0.0,0.0
 11/06  22:00:00,966528.0154354514,0.0,0.0
 11/06  23:00:00,966528.0154354514,0.0,0.0
 11/06  24:00:00,966528.0154354514,0.0,0.0
 11/07  01:00:00,966528.0154354514,0.0,0.0
 11/07  02:00:00,966528.0154354514,0.0,0.0
 11/07  03:00:00,966528.0154354514,0.0,0.0
 11/07  04:00:00,966528.0154354514,0.0,0.0
 11/07  05:00:00,966528.0154354514,0.0,0.0
 11/07  06:00:00,966528.0154354514,0.0,0.0
 11/07  07:00:00,966528.0154354514,0.0,0.0
 11/07  08:00:00,13943697.920235448,12977169.904799996,0.0
 11/07  09:00:00,13943697.920235448,12977169.904799996,0.0
 11/07  10:00:00,14151788.300500686,12977169.904799996,0.0
 11/07  11:00:00,15146240.346753393,12977169.904799996,0.0
 11/07  12:00:00,16541148.336142002,12977169.904799996,0.0
 11/07  13:00:00,18890610.28285061,12977169.904799996,0.0
 11/07  14:00:00,21620557.01333374,12977169.904799996,0.0
 11/07  15:00:00,22483988.59939194,12977169.904799996,0.0
 11/07  16:00:00,22199573.942986188,12977169.904799996,0.0
 11/07  17:00:00,20836034.911242378,12977169.904799996,0.0
 11/07  18:00:00,19366460.857852825,12977169.904799996,0.0
 11/07  19:00:00,18418597.439162349,12977169.904799996,0.0
 11/07  20:00:00,3072709.3604260089,0.0,0.0
 11/07  21:00:00,2268573.2854384297,0.0,0.0
 11/07  22:00:00,1994706.5769712586,0.0,0.0
 11/07  23:00:00,1451795.5093074484,0.0,0.0
 11/07  24:00:00,966528.0154354514,0.0,0.0
 11/08  01:00:00,966528.0154354514,0.0,0.0
 11/08  02:00:00,966528.0154354514,0.0,0.0
 11/08  03:00:00,966528.0154354514,0.0,0.0
 11/08  04:00:00,966528.0154354514,0.0,0.0
 11/08  05:00:00,966528.0154354514,0.0,0.0
 11/08  06:00:00,966528.0154354514,0.0,0.0
 11/08  07:00:00,966528.0154354514,0.0,0.0
 11/08  08:00:00,13943697.920235448,12977169.904799996,0.0
 11/08  09:00:00,13943697.920235448,12977169.904799996,0.0
 11/08  10:00:00,13965283.982272897,12977169.904799996,0.0
 11/08  11:00:00,15755932.330883567,12977169.904799996,0.0
 11/08  12:00:00,17955974.824816236,12977169.904799996,0.0
 11/08  13:00:00,19311518.67128035,12977169.904799996,0.0
 11/08  14:00:00,21833979.486460676,12977169.904799996,0.0
 11/08  15:00:00,24173551.555861277,12977169.904799996,0.0
 11/08  16:00:00,24392156.684064114,12977169.904799996,0.0
 11/08  17:00:00,23826894.41577517,12977169.904799996,0.0
 11/08  18:00:00,21620373.508745597,12977169.904799996,0.0
 11/08  19:00:00,19459713.88725524,12977169.904799996,0.0
 11/08  20:00:00,3677697.071213618,0.0,0.0
 11/08  21:00:00,2364939.097412922,0.0,0.0
 11/08  22:00:00,1473430.7608126545,0.0,0.0
 11/08  23:00:00,976322.1439561548,0.0,0.0
 11/08  24:00:00,966528.0154354514,0.0,0.0
 11/09  01:00:00,966528.0154354514,0.0,0.0
 11/09  02:00:00,966528.0154354514,0.0,0.0
 11/09  03:00:00,966528.0154354514,0.0,0.0
 11/09  04:00:00,966528.0154354514,0.0,0.0
 11/09  05:00:00,966528.0154354514,0.0,0.0
 11/09  06:00:00,966528.0154354514,0.0,0.0
 11/09  07:00:00,966528.0154354514,0.0,0.0
 11/09  08:00:00,966528.0154354514,0.0,0.0
 11/09  09:00:00,966528.0154354514,0.0,0.0
 11/09  10:00:00,966528.0154354514,0.0,0.0
 11/09  11:00:00,966528.0154354514,0.0,0.0
 11/09  12:00:00,1087459.5978567354,0.0,0.0
 11/09  13:00:00,2739439.6113226145,0.0,0.0
 11/09  14:00:00,4619979.8254612139,0.0,0.0
 11/09  15:00:00,5210859.648030242,0.0,0.0
 11/09  16:00:00,3964524.7133750889,0.0,0.0
 11/09  17:00:00,4005504.175383382,0.0,0.0
 11/09  18:00:00,3466604.089279298,0.0,0.0
 11/09  19:00:00,2303986.8311273746,0.0,0.0
 11/09  20:00:00,1417992.4038103405,0.0,0.0
 11/09  21:00:00,966528.0154354514,0.0,0.0
 11/09  22:00:00,966528.0154354514,0.0,0.0
 11/09  23:00:00,966528.0154354514,0.0,0.0
 11/09  24:00:00,966528.0154354514,0.0,0.0
 11/10  01:00:00,966528.0154354514,0.0,0.0
 11/10  02:00:00,966528.0154354514,0.0,0.0
 11/10  03:00:00,966528.0154354514,0.0,0.0
 11/10  04:00:00,966528.0154354514,0.0,0.0
 11/10  05:00:00,966528.0154354514,0.0,0.0
 11/10  06:00:00,966528.0154354514,0.0,0.0
 11/10  07:00:00,966528.0154354514,0.0,0.0
 11/10  08:00:00,966528.0154354514,0.0,0.0
 11/10  09:00:00,966528.0154354514,0.0,0.0
 11/10  10:00:00,966528.0154354514,0.0,0.0
 11/10  11:00:00,966528.0154354514,0.0,0.0
 11/10  12:00:00,966528.0154354514,0.0,0.0
 11/10  13:00:00,1397734.7089567958,0.0,0.0
 11/10  14:00:00,3307869.440228605,0.0,0.0
 11/10  15:00:00,5537664.1154372119,0.0,0.0
 11/10  16:00:00,6806609.323903277,0.0,0.0
 11/10  17:00:00,6924299.651455648,0.0,0.0
 11/10  18:00:00,5013505.114749925,0.0,0.0
 11/10  19:00:00,2805907.979693863,0.0,0.0
 11/10  20:00:00,1698008.398191514,0.0,0.0
 11/10  21:00:00,987783.2007797074,0.0,0.0
 11/10  22:00:00,966528.0154354514,0.0,0.0
 11/10  23:00:00,966528.0154354514,0.0,0.0
 11/10  24:00:00,966528.0154354514,0.0,0.0
 11/11  01:00:00,966528.0154354514,0.0,0.0
 11/11  02:00:00,966528.0154354514,0.0,0.0
 11/11  03:00:00,966528.0154354514,0.0,0.0
 11/11  04:00:00,966528.0154354514,0.0,0.0
 11/11  05:00:00,966528.0154354514,0.0,0.0
 11/11  06:00:00,966528.0154354514,0.0,0.0
 11/11  07:00:00,966528.0154354514,0.0,0.0
 11/11  08:00:00,13943697.920235448,12977169.904799996,0.0
 11/11  09:00:00,13943697.920235448,12977169.904799996,0.0
 11/11  10:00:00,13943697.920235448,12977169.904799996,0.0
 11/11  11:00:00,13943697.920235448,12977169.904799996,0.0
 11/11  12:00:00,14519429.737057977,12977169.904799996,0.0
 11/11  13:00:00,16761361.543547223,12977169.904799996,0.0
 11/11  14:00:00,19594037.774383613,12977169.904799996,0.0
 11/11  15:00:00,22735641.96475852,12977169.904799996,0.0
 11/11  16:00:00,24177636.769384829,12977169.904799996,0.0
 11/11  17:00:00,24584595.051487976,12977169.904799996,0.0
 11/11  18:00:00,22342352.709320167,12977169.904799996,0.0
 11/11  19:00:00,19556813.117147793,12977169.904799996,0.0
 11/11  20:00:00,3298570.1268965408,0.0,0.0
 11/11  21:00:00,1777563.4801604534,0.0,0.0
 11/11  22:00:00,1126341.7120839479,0.0,0.0
 11/11  23:00:00,966528.0154354514,0.0,0.0
 11/11  24:00:00,966528.0154354514,0.0,0.0
 11/12  01:00:00,966528.0154354514,0.0,0.0
 11/12  02:00:00,966528.0154354514,0.0,0.0
 11/12  03:00:00,966528.0154354514,0.0,0.0
 11/12  04:00:00,966528.0154354514,0.0,0.0
 11/12  05:00:00,966528.0154354514,0.0,0.0
 11/12  06:00:00,966528.0154354514,0.0,0.0
 11/12  07:00:00,966528.0154354514,0.0,0.0
 11/12  08:00:00,13943697.920235448,12977169.904799996,0.0
 11/12  09:00:00,13943697.920235448,12977169.904799996,0.0
 11/12  10:00:00,13943697.920235448,12977169.904799996,0.0
 11/12  11:00:00,13943697.920235448,12977169.904799996,0.0
 11/12  12:00:00,14168790.276990595,12977169.904799996,0.0
 11/12  13:00:00,16454162.575573359,12977169.904799996,0.0
 11/12  14:00:00,19974209.34403546,12977169.904799996,0.0
 11/12  15:00:00,23254366.62831068,12977169.904799996,0.0
 11/12  16:00:00,24463743.903088686,12977169.904799996,0.0
 11/12  17:00:00,25224869.25576829,12977169.904799996,0.0
 11/12  18:00:00,22913487.841783246,12977169.904799996,0.0
 11/12  19:00:00,20458274.92376605,12977169.904799996,0.0
 11/12  20:00:00,3782911.9640231279,0.0,0.0
 11/12  21:00:00,1704040.145978832,0.0,0.0
 11/12  22:00:00,991734.1677192019,0.0,0.0
 11/12  23:00:00,966528.0154354514,0.0,0.0
 11/12  24:00:00,966528.0154354514,0.0,0.0
 11/13  01:00:00,966528.0154354514,0.0,0.0
 11/13  02:00:00,966528.0154354514,0.0,0.0
 11/13  03:00:00,966528.0154354514,0.0,0.0
 11/13  04:00:00,966528.0154354514,0.0,0.0
 11/13  05:00:00,966528.0154354514,0.0,0.0
 11/13  06:00:00,966528.0154354514,0.0,0.0
 11/13  07:00:00,966528.0154354514,0.0,0.0
 11/13  08:00:00,13943697.920235448,12977169.904799996,0.0
 11/13  09:00:00,13943697.920235448,12977169.904799996,0.0
 11/13  10:00:00,13943697.920235448,12977169.904799996,0.0
 11/13  11:00:00,13943697.920235448,12977169.904799996,0.0
 11/13  12:00:00,14497712.750999714,12977169.904799996,0.0
 11/13  13:00:00,16821199.68818234,12977169.904799996,0.0
 11/13  14:00:00,19211114.70487916,12977169.904799996,0.0
 11/13  15:00:00,21516309.543253665,12977169.904799996,0.0
 11/13  16:00:00,22675162.73733434,12977169.904799996,0.0
 11/13  17:00:00,22539852.530357753,12977169.904799996,0.0
 11/13  18:00:00,20583195.938243595,12977169.904799996,0.0
 11/13  19:00:00,18621422.60475089,12977169.904799996,0.0
 11/13  20:00:00,2526067.1285642005,0.0,0.0
 11/13  21:00:00,1071368.584493192,0.0,0.0
 11/13  22:00:00,966528.0154354514,0.0,0.0
 11/13  23:00:00,966528.0154354514,0.0,0.0
 11/13  24:00:00,966528.0154354514,0.0,0.0
 11/14  01:00:00,966528.0154354514,0.0,0.0
 11/14  02:00:00,966528.0154354514,0.0,0.0
 11/14  03:00:00,966528.0154354514,0.0,0.0
 11/14  04:00:00,966528.0154354514,0.0,0.0
 11/14  05:00:00,966528.0154354514,0.0,0.0
 11/14  06:00:00,966528.0154354514,0.0,0.0
 11/14  07:00:00,966528.0154354514,0.0,0.0
 11/14  08:00:00,13943697.920235448,12977169.904799996,0.0
 11/14  09:00:00,13943697.920235448,12977169.904799996,0.0
 11/14  10:00:00,13943697.920235448,12977169.904799996,0.0
 11/14  11:00:00,14454921.423482793,12977169.904799996,0.0
 11/14  12:00:00,16154019.536085835,12977169.904799996,0.0
 11/14  13:00:00,17002286.169124687,12977169.904799996,0.0
 11/14  14:00:00,18258271.284596344,12977169.904799996,0.0
 11/14  15:00:00,18911428.21281416,12977169.904799996,0.0
 11/14  16:00:00,18696644.30770522,12977169.904799996,0.0
 11/14  17:00:00,18966954.103876816,12977169.904799996,0.0
 11/14  18:00:00,17621143.47003307,12977169.904799996,0.0
 11/14  19:00:00,15824226.289558836,12977169.904799996,0.0
 11/14  20:00:00,966528.0154354514,0.0,0.0
 11/14  21:00:00,966528.0154354514,0.0,0.0
 11/14  22:00:00,966528.0154354514,0.0,0.0
 11/14  23:00:00,966528.0154354514,0.0,0.0
 11/14  24:00:00,966528.0154354514,0.0,0.0
 11/15  01:00:00,966528.0154354514,0.0,0.0
 11/15  02:00:00,966528.0154354514,0.0,0.0
 11/15  03:00:00,966528.0154354514,0.0,0.0
 11/15  04:00:00,966528.0154354514,0.0,0.0
 11/15  05:00:00,966528.0154354514,0.0,0.0
 11/15  06:00:00,966528.0154354514,0.0,0.0
 11/15  07:00:00,966528.0154354514,0.0,0.0
 11/15  08:00:00,13943697.920235448,12977169.904799996,0.0
 11/15  09:00:00,13943697.920235448,12977169.904799996,0.0
 11/15  10:00:00,13943697.920235448,12977169.904799996,0.0
 11/15  11:00:00,13943697.920235448,12977169.904799996,0.0
 11/15  12:00:00,13943697.920235448,12977169.904799996,0.0
 11/15  13:00:00,14050564.450274758,12977169.904799996,0.0
 11/15  14:00:00,16730569.48774796,12977169.904799996,0.0
 11/15  15:00:00,19724860.6187021,12977169.904799996,0.0
 11/15  16:00:00,21175058.893426025,12977169.904799996,0.0
 11/15  17:00:00,21446862.53911462,12977169.904799996,0.0
 11/15  18:00:00,19825851.609786635,12977169.904799996,0.0
 11/15  19:00:00,17356970.949388964,12977169.904799996,0.0
 11/15  20:00:00,1190237.9052023553,0.0,0.0
 11/15  21:00:00,966528.0154354514,0.0,0.0
 11/15  22:00:00,966528.0154354514,0.0,0.0
 11/15  23:00:00,966528.0154354514,0.0,0.0
 11/15  24:00:00,966528.0154354514,0.0,0.0
 11/16  01:00:00,966528.0154354514,0.0,0.0
 11/16  02:00:00,966528.0154354514,0.0,0.0
 11/16  03:00:00,966528.0154354514,0.0,0.0
 11/16  04:00:00,966528.0154354514,0.0,0.0
 11/16  05:00:00,966528.0154354514,0.0,0.0
 11/16  06:00:00,966528.0154354514,0.0,0.0
 11/16  07:00:00,966528.0154354514,0.0,0.0
 11/16  08:00:00,966528.0154354514,0.0,0.0
 11/16  09:00:00,966528.0154354514,0.0,0.0
 11/16  10:00:00,966528.0154354514,0.0,0.0
 11/16  11:00:00,966528.0154354514,0.0,0.0
 11/16  12:00:00,966528.0154354514,0.0,0.0
 11/16  13:00:00,966528.0154354514,0.0,0.0
 11/16  14:00:00,1265288.773089855,0.0,0.0
 11/16  15:00:00,4018164.0099668719,0.0,0.0
 11/16  16:00:00,6079569.641868836,0.0,0.0
 11/16  17:00:00,6207873.262557798,0.0,0.0
 11/16  18:00:00,4151579.689209956,0.0,0.0
 11/16  19:00:00,2141712.82579208,0.0,0.0
 11/16  20:00:00,1223960.7179765846,0.0,0.0
 11/16  21:00:00,966528.0154354514,0.0,0.0
 11/16  22:00:00,966528.0154354514,0.0,0.0
 11/16  23:00:00,966528.0154354514,0.0,0.0
 11/16  24:00:00,966528.0154354514,0.0,0.0
 11/17  01:00:00,966528.0154354514,0.0,0.0
 11/17  02:00:00,966528.0154354514,0.0,0.0
 11/17  03:00:00,966528.0154354514,0.0,0.0
 11/17  04:00:00,966528.0154354514,0.0,0.0
 11/17  05:00:00,966528.0154354514,0.0,0.0
 11/17  06:00:00,966528.0154354514,0.0,0.0
 11/17  07:00:00,966528.0154354514,0.0,0.0
 11/17  08:00:00,966528.0154354514,0.0,0.0
 11/17  09:00:00,966528.0154354514,0.0,0.0
 11/17  10:00:00,966528.0154354514,0.0,0.0
 11/17  11:00:00,966528.0154354514,0.0,0.0
 11/17  12:00:00,966528.0154354514,0.0,0.0
 11/17  13:00:00,966528.0154354514,0.0,0.0
 11/17  14:00:00,2732801.081887198,0.0,0.0
 11/17  15:00:00,5229361.894582242,0.0,0.0
 11/17  16:00:00,6858027.911496243,0.0,0.0
 11/17  17:00:00,7511844.861803794,0.0,0.0
 11/17  18:00:00,5760818.970655346,0.0,0.0
 11/17  19:00:00,3367375.6245869637,0.0,0.0
 11/17  20:00:00,1894324.2499465682,0.0,0.0
 11/17  21:00:00,976203.4530078218,0.0,0.0
 11/17  22:00:00,966528.0154354514,0.0,0.0
 11/17  23:00:00,966528.0154354514,0.0,0.0
 11/17  24:00:00,966528.0154354514,0.0,0.0
 11/18  01:00:00,966528.0154354514,0.0,0.0
 11/18  02:00:00,966528.0154354514,0.0,0.0
 11/18  03:00:00,966528.0154354514,0.0,0.0
 11/18  04:00:00,966528.0154354514,0.0,0.0
 11/18  05:00:00,966528.0154354514,0.0,0.0
 11/18  06:00:00,966528.0154354514,0.0,0.0
 11/18  07:00:00,966528.0154354514,0.0,0.0
 11/18  08:00:00,13943697.920235448,12977169.904799996,0.0
 11/18  09:00:00,13943697.920235448,12977169.904799996,0.0
 11/18  10:00:00,13943697.920235448,12977169.904799996,0.0
 11/18  11:00:00,13943697.920235448,12977169.904799996,0.0
 11/18  12:00:00,13943697.920235448,12977169.904799996,0.0
 11/18  13:00:00,15859165.502748473,12977169.904799996,0.0
 11/18  14:00:00,18768340.61075341,12977169.904799996,0.0
 11/18  15:00:00,21235856.701408905,12977169.904799996,0.0
 11/18  16:00:00,22761216.555940506,12977169.904799996,0.0
 11/18  17:00:00,22949985.354717006,12977169.904799996,0.0
 11/18  18:00:00,21173576.090256256,12977169.904799996,0.0
 11/18  19:00:00,18777555.532534385,12977169.904799996,0.0
 11/18  20:00:00,1994190.2007338983,0.0,0.0
 11/18  21:00:00,966528.0154354514,0.0,0.0
 11/18  22:00:00,966528.0154354514,0.0,0.0
 11/18  23:00:00,966528.0154354514,0.0,0.0
 11/18  24:00:00,966528.0154354514,0.0,0.0
 11/19  01:00:00,966528.0154354514,0.0,0.0
 11/19  02:00:00,966528.0154354514,0.0,0.0
 11/19  03:00:00,966528.0154354514,0.0,0.0
 11/19  04:00:00,966528.0154354514,0.0,0.0
 11/19  05:00:00,966528.0154354514,0.0,0.0
 11/19  06:00:00,966528.0154354514,0.0,0.0
 11/19  07:00:00,966528.0154354514,0.0,0.0
 11/19  08:00:00,13943697.920235448,12977169.904799996,0.0
 11/19  09:00:00,13943697.920235448,12977169.904799996,0.0
 11/19  10:00:00,13943697.920235448,12977169.904799996,0.0
 11/19  11:00:00,13943697.920235448,12977169.904799996,0.0
 11/19  12:00:00,13943697.920235448,12977169.904799996,0.0
 11/19  13:00:00,15607820.149569707,12977169.904799996,0.0
 11/19  14:00:00,18898110.963291419,12977169.904799996,0.0
 11/19  15:00:00,22209036.398829044,12977169.904799996,0.0
