Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),Carbon Equivalent:Facility [kg](Hourly)
 07/21  17:00:00,18612397.99674234,0.0,0.0
 07/21  18:00:00,19437227.337443077,0.0,0.0
 07/21  19:00:00,17870445.517468238,0.0,0.0
 07/21  20:00:00,17313162.962706906,0.0,0.0
 07/21  21:00:00,16538809.133208897,0.0,0.0
 07/21  22:00:00,15701347.73914002,0.0,0.0
 07/21  23:00:00,13203046.052992994,0.0,0.0
 07/21  24:00:00,9925527.012114184,0.0,0.0
 07/22  01:00:00,9348986.84070162,0.0,0.0
 07/22  02:00:00,8418957.223093633,0.0,0.0
 07/22  03:00:00,7284454.322524945,0.0,0.0
 07/22  04:00:00,7208302.982222189,0.0,0.0
 07/22  05:00:00,5892560.501214305,0.0,0.0
 07/22  06:00:00,4969479.53432139,0.0,0.0
 07/22  07:00:00,20867077.687068769,12977169.904799996,0.0
 07/22  08:00:00,24810956.447050565,12977169.904799996,0.0
 07/22  09:00:00,27307462.329733585,12977169.904799996,0.0
 07/22  10:00:00,27840635.324113925,12977169.904799996,0.0
 07/22  11:00:00,29478170.467399975,12977169.904799996,0.0
 07/22  12:00:00,30035267.14130785,12977169.904799996,0.0
 07/22  13:00:00,29451798.832407483,12977169.904799996,0.0
 07/22  14:00:00,31283101.471979936,12977169.904799996,0.0
 07/22  15:00:00,32948655.28908505,12977169.904799996,0.0
 07/22  16:00:00,32536681.95543179,12977169.904799996,0.0
 07/22  17:00:00,35307877.3753047,12977169.904799996,0.0
 07/22  18:00:00,35890854.249559868,12977169.904799996,0.0
 07/22  19:00:00,18403258.40670996,0.0,0.0
 07/22  20:00:00,17225635.599098807,0.0,0.0
 07/22  21:00:00,16492382.842314305,0.0,0.0
 07/22  22:00:00,16001894.074810582,0.0,0.0
 07/22  23:00:00,15211954.297768932,0.0,0.0
 07/22  24:00:00,13323234.641028565,0.0,0.0
 07/23  01:00:00,11788402.084123556,0.0,0.0
 07/23  02:00:00,10439859.04065359,0.0,0.0
 07/23  03:00:00,9339284.316612145,0.0,0.0
 07/23  04:00:00,7645554.776325063,0.0,0.0
 07/23  05:00:00,6711985.663841339,0.0,0.0
 07/23  06:00:00,6143492.567153054,0.0,0.0
 07/23  07:00:00,21523380.77248047,12977169.904799996,0.0
 07/23  08:00:00,25399471.792216116,12977169.904799996,0.0
 07/23  09:00:00,28241509.372824689,12977169.904799996,0.0
 07/23  10:00:00,28356632.28313885,12977169.904799996,0.0
 07/23  11:00:00,30242832.82906702,12977169.904799996,0.0
 07/23  12:00:00,30519621.505188824,12977169.904799996,0.0
 07/23  13:00:00,29954073.00529283,12977169.904799996,0.0
 07/23  14:00:00,32461697.25905297,12977169.904799996,0.0
 07/23  15:00:00,33683380.88739972,12977169.904799996,0.0
 07/23  16:00:00,33454570.06213429,12977169.904799996,0.0
 07/23  17:00:00,34986990.61770612,12977169.904799996,0.0
 07/23  18:00:00,33300724.105873474,12977169.904799996,0.0
 07/23  19:00:00,17103050.456805566,0.0,0.0
 07/23  20:00:00,16185053.944818065,0.0,0.0
 07/23  21:00:00,15622245.463452552,0.0,0.0
 07/23  22:00:00,15106229.691093434,0.0,0.0
 07/23  23:00:00,14521699.808918158,0.0,0.0
 07/23  24:00:00,11884520.485369189,0.0,0.0
 07/24  01:00:00,11719200.738560969,0.0,0.0
 07/24  02:00:00,10818575.279037014,0.0,0.0
 07/24  03:00:00,9707188.63136985,0.0,0.0
 07/24  04:00:00,8142736.951357625,0.0,0.0
 07/24  05:00:00,7277906.890402107,0.0,0.0
 07/24  06:00:00,6348237.6210662559,0.0,0.0
 07/24  07:00:00,21529445.655128939,12977169.904799996,0.0
 07/24  08:00:00,24841869.22310814,12977169.904799996,0.0
 07/24  09:00:00,26556890.439773144,12977169.904799996,0.0
 07/24  10:00:00,27524577.28306822,12977169.904799996,0.0
 07/24  11:00:00,30865531.85153067,12977169.904799996,0.0
 07/24  12:00:00,29770478.88026678,12977169.904799996,0.0
 07/24  13:00:00,28971276.320837834,12977169.904799996,0.0
 07/24  14:00:00,30166054.75821778,12977169.904799996,0.0
 07/24  15:00:00,31075783.84459268,12977169.904799996,0.0
 07/24  16:00:00,32321990.42058789,12977169.904799996,0.0
 07/24  17:00:00,33777980.40443942,12977169.904799996,0.0
 07/24  18:00:00,33314745.40598929,12977169.904799996,0.0
 07/24  19:00:00,18467193.159772304,0.0,0.0
 07/24  20:00:00,17068196.71123936,0.0,0.0
 07/24  21:00:00,15956269.641790519,0.0,0.0
 07/24  22:00:00,15677531.88935346,0.0,0.0
 07/24  23:00:00,14300837.651870769,0.0,0.0
 07/24  24:00:00,10871480.467231498,0.0,0.0
 07/25  01:00:00,9235906.467960224,0.0,0.0
 07/25  02:00:00,8482460.20935032,0.0,0.0
 07/25  03:00:00,7636862.244362501,0.0,0.0
 07/25  04:00:00,7124674.412134739,0.0,0.0
 07/25  05:00:00,6549819.1592280999,0.0,0.0
 07/25  06:00:00,5716370.954515369,0.0,0.0
 07/25  07:00:00,21338797.939518304,12977169.904799996,0.0
 07/25  08:00:00,24529218.83278451,12977169.904799996,0.0
 07/25  09:00:00,27134020.202009188,12977169.904799996,0.0
 07/25  10:00:00,27511450.837563754,12977169.904799996,0.0
 07/25  11:00:00,29596261.007478544,12977169.904799996,0.0
 07/25  12:00:00,30826577.7070942,12977169.904799996,0.0
 07/25  13:00:00,30999435.651675334,12977169.904799996,0.0
 07/25  14:00:00,32877152.604007536,12977169.904799996,0.0
 07/25  15:00:00,33653611.41543599,12977169.904799996,0.0
 07/25  16:00:00,35103226.87180331,12977169.904799996,0.0
 07/25  17:00:00,36489785.31878518,12977169.904799996,0.0
 07/25  18:00:00,35116780.90428133,12977169.904799996,0.0
 07/25  19:00:00,18319979.621015438,0.0,0.0
 07/25  20:00:00,16853295.255070058,0.0,0.0
 07/25  21:00:00,16244193.182030552,0.0,0.0
 07/25  22:00:00,16054935.118740507,0.0,0.0
 07/25  23:00:00,15581506.829716012,0.0,0.0
 07/25  24:00:00,13885074.751519623,0.0,0.0
 07/26  01:00:00,11814331.994685438,0.0,0.0
 07/26  02:00:00,9820136.43625256,0.0,0.0
 07/26  03:00:00,8429473.431772976,0.0,0.0
 07/26  04:00:00,9569847.703927724,0.0,0.0
 07/26  05:00:00,9369178.505002972,0.0,0.0
 07/26  06:00:00,7243239.158229819,0.0,0.0
 07/26  07:00:00,23689210.86148835,12977169.904799996,0.0
 07/26  08:00:00,25739369.062646375,12977169.904799996,0.0
 07/26  09:00:00,27979722.974285649,12977169.904799996,0.0
 07/26  10:00:00,28111443.658210115,12977169.904799996,0.0
 07/26  11:00:00,29807859.01148124,12977169.904799996,0.0
 07/26  12:00:00,30519817.654511885,12977169.904799996,0.0
 07/26  13:00:00,29336064.88927619,12977169.904799996,0.0
 07/26  14:00:00,31721921.344519799,12977169.904799996,0.0
 07/26  15:00:00,33774969.541584398,12977169.904799996,0.0
 07/26  16:00:00,32312338.012264026,12977169.904799996,0.0
 07/26  17:00:00,34588164.74200881,12977169.904799996,0.0
 07/26  18:00:00,35997507.25539414,12977169.904799996,0.0
 07/26  19:00:00,18611570.972433755,0.0,0.0
 07/26  20:00:00,16854882.025356749,0.0,0.0
 07/26  21:00:00,16111242.902498557,0.0,0.0
 07/26  22:00:00,15834570.36252432,0.0,0.0
 07/26  23:00:00,15532441.189708231,0.0,0.0
 07/26  24:00:00,14435153.748722166,0.0,0.0
 07/27  01:00:00,13117107.270997379,0.0,0.0
 07/27  02:00:00,11524487.10425552,0.0,0.0
 07/27  03:00:00,10980094.463825714,0.0,0.0
 07/27  04:00:00,11409047.666973124,0.0,0.0
 07/27  05:00:00,9577193.85622254,0.0,0.0
 07/27  06:00:00,7939214.188958747,0.0,0.0
 07/27  07:00:00,8012171.300433773,0.0,0.0
 07/27  08:00:00,11991103.016753506,0.0,0.0
 07/27  09:00:00,13713119.137360538,0.0,0.0
 07/27  10:00:00,15301884.780362633,0.0,0.0
 07/27  11:00:00,16089361.508143783,0.0,0.0
 07/27  12:00:00,16580699.448699672,0.0,0.0
 07/27  13:00:00,17071892.816294329,0.0,0.0
 07/27  14:00:00,18567307.110100278,0.0,0.0
 07/27  15:00:00,19343382.94884034,0.0,0.0
 07/27  16:00:00,20699598.93025421,0.0,0.0
 07/27  17:00:00,21700779.44334915,0.0,0.0
 07/27  18:00:00,21816975.828162686,0.0,0.0
 07/27  19:00:00,20151967.559035548,0.0,0.0
 07/27  20:00:00,17881407.447665618,0.0,0.0
 07/27  21:00:00,16701235.729753569,0.0,0.0
 07/27  22:00:00,16122118.939660592,0.0,0.0
 07/27  23:00:00,15861463.460247929,0.0,0.0
 07/27  24:00:00,14718514.30893351,0.0,0.0
 07/28  01:00:00,12631380.293721674,0.0,0.0
 07/28  02:00:00,11325849.58882741,0.0,0.0
 07/28  03:00:00,10438821.644919508,0.0,0.0
 07/28  04:00:00,9535157.79684526,0.0,0.0
 07/28  05:00:00,8469808.639659875,0.0,0.0
 07/28  06:00:00,7831504.9063455159,0.0,0.0
 07/28  07:00:00,9158361.74202417,0.0,0.0
 07/28  08:00:00,12354557.62745776,0.0,0.0
 07/28  09:00:00,14481370.628727442,0.0,0.0
 07/28  10:00:00,15370479.90837866,0.0,0.0
 07/28  11:00:00,16011644.660958227,0.0,0.0
 07/28  12:00:00,16498278.330673647,0.0,0.0
 07/28  13:00:00,16791523.57868042,0.0,0.0
 07/28  14:00:00,17852106.71549733,0.0,0.0
 07/28  15:00:00,18538812.514903629,0.0,0.0
 07/28  16:00:00,19339425.82132409,0.0,0.0
 07/28  17:00:00,20033300.603575734,0.0,0.0
 07/28  18:00:00,20236900.715841336,0.0,0.0
 07/28  19:00:00,19077691.128703003,0.0,0.0
 07/28  20:00:00,17600261.227858556,0.0,0.0
 07/28  21:00:00,16684214.651877799,0.0,0.0
 07/28  22:00:00,16071953.49890941,0.0,0.0
 07/28  23:00:00,15760701.11630971,0.0,0.0
 07/28  24:00:00,15705664.597042952,0.0,0.0
 07/29  01:00:00,15078624.334592272,0.0,0.0
 07/29  02:00:00,13493835.861980718,0.0,0.0
 07/29  03:00:00,11812091.091917223,0.0,0.0
 07/29  04:00:00,10317374.102782581,0.0,0.0
 07/29  05:00:00,9326496.296049202,0.0,0.0
 07/29  06:00:00,8562594.643227078,0.0,0.0
 07/29  07:00:00,24212474.000387938,12977169.904799996,0.0
 07/29  08:00:00,25551022.80003962,12977169.904799996,0.0
 07/29  09:00:00,27361596.60972263,12977169.904799996,0.0
 07/29  10:00:00,28114254.848328167,12977169.904799996,0.0
 07/29  11:00:00,28773830.25056677,12977169.904799996,0.0
 07/29  12:00:00,29119209.071801269,12977169.904799996,0.0
 07/29  13:00:00,29343899.155651407,12977169.904799996,0.0
 07/29  14:00:00,29682791.84072049,12977169.904799996,0.0
 07/29  15:00:00,30460090.923236707,12977169.904799996,0.0
 07/29  16:00:00,31493228.62227587,12977169.904799996,0.0
 07/29  17:00:00,31875300.755155036,12977169.904799996,0.0
 07/29  18:00:00,31852976.229681709,12977169.904799996,0.0
 07/29  19:00:00,17711040.243056314,0.0,0.0
 07/29  20:00:00,16666378.195576806,0.0,0.0
 07/29  21:00:00,16009896.287619193,0.0,0.0
 07/29  22:00:00,15442877.510421578,0.0,0.0
 07/29  23:00:00,13463830.069983129,0.0,0.0
 07/29  24:00:00,11903829.04576397,0.0,0.0
 07/30  01:00:00,11963210.84822116,0.0,0.0
 07/30  02:00:00,11199632.439785976,0.0,0.0
 07/30  03:00:00,9694865.72787033,0.0,0.0
 07/30  04:00:00,8209757.8758666799,0.0,0.0
 07/30  05:00:00,7766915.479023481,0.0,0.0
 07/30  06:00:00,7066399.414822178,0.0,0.0
 07/30  07:00:00,22554647.793018357,12977169.904799996,0.0
 07/30  08:00:00,25539400.985209954,12977169.904799996,0.0
 07/30  09:00:00,27400288.99577884,12977169.904799996,0.0
 07/30  10:00:00,27463521.44807267,12977169.904799996,0.0
 07/30  11:00:00,28281726.551904829,12977169.904799996,0.0
 07/30  12:00:00,28838645.980156296,12977169.904799996,0.0
 07/30  13:00:00,28824962.172325128,12977169.904799996,0.0
 07/30  14:00:00,29697623.42934577,12977169.904799996,0.0
 07/30  15:00:00,30339173.464338848,12977169.904799996,0.0
 07/30  16:00:00,30987542.990535559,12977169.904799996,0.0
 07/30  17:00:00,32027815.474381299,12977169.904799996,0.0
 07/30  18:00:00,31598358.32890772,12977169.904799996,0.0
 07/30  19:00:00,16748312.061716488,0.0,0.0
 07/30  20:00:00,15903773.712864986,0.0,0.0
 07/30  21:00:00,15621072.046654094,0.0,0.0
 07/30  22:00:00,14723145.103928538,0.0,0.0
 07/30  23:00:00,11747945.167578653,0.0,0.0
 07/30  24:00:00,9718952.597419862,0.0,0.0
 07/31  01:00:00,8909264.03142354,0.0,0.0
 07/31  02:00:00,7715857.706748422,0.0,0.0
 07/31  03:00:00,6933260.687568721,0.0,0.0
 07/31  04:00:00,6309503.9944384419,0.0,0.0
 07/31  05:00:00,5737680.710446916,0.0,0.0
 07/31  06:00:00,5298817.7487972569,0.0,0.0
 07/31  07:00:00,19986867.111276796,12977169.904799996,0.0
 07/31  08:00:00,22610902.612233856,12977169.904799996,0.0
 07/31  09:00:00,26078200.093454,12977169.904799996,0.0
 07/31  10:00:00,27133039.441160129,12977169.904799996,0.0
 07/31  11:00:00,28083846.864694477,12977169.904799996,0.0
 07/31  12:00:00,28336476.810571877,12977169.904799996,0.0
 07/31  13:00:00,28746476.06455685,12977169.904799996,0.0
 07/31  14:00:00,29281558.099185215,12977169.904799996,0.0
 07/31  15:00:00,30150927.572838926,12977169.904799996,0.0
 07/31  16:00:00,32133633.414538459,12977169.904799996,0.0
 07/31  17:00:00,32990468.396106356,12977169.904799996,0.0
 07/31  18:00:00,33186764.813938824,12977169.904799996,0.0
 07/31  19:00:00,17825039.95119506,0.0,0.0
 07/31  20:00:00,16674696.423437255,0.0,0.0
 07/31  21:00:00,16154640.038008303,0.0,0.0
 07/31  22:00:00,15940090.375603809,0.0,0.0
 07/31  23:00:00,15634334.733437557,0.0,0.0
 07/31  24:00:00,14154451.695762737,0.0,0.0
 08/01  01:00:00,11132962.886842277,0.0,0.0
 08/01  02:00:00,8780945.286020695,0.0,0.0
 08/01  03:00:00,6969073.476679236,0.0,0.0
 08/01  04:00:00,5611956.9407021789,0.0,0.0
 08/01  05:00:00,4725365.696662367,0.0,0.0
 08/01  06:00:00,3973829.6517249529,0.0,0.0
 08/01  07:00:00,18571734.225120117,12977169.904799996,0.0
 08/01  08:00:00,21180123.444630729,12977169.904799996,0.0
 08/01  09:00:00,25987872.103034647,12977169.904799996,0.0
 08/01  10:00:00,27465505.804948644,12977169.904799996,0.0
 08/01  11:00:00,28443786.00417324,12977169.904799996,0.0
 08/01  12:00:00,29374717.31784425,12977169.904799996,0.0
 08/01  13:00:00,29532246.974408788,12977169.904799996,0.0
 08/01  14:00:00,29963381.58818636,12977169.904799996,0.0
 08/01  15:00:00,31069499.30929609,12977169.904799996,0.0
 08/01  16:00:00,31468371.840208718,12977169.904799996,0.0
 08/01  17:00:00,32173942.94739134,12977169.904799996,0.0
 08/01  18:00:00,32182255.4437614,12977169.904799996,0.0
 08/01  19:00:00,17753788.12314669,0.0,0.0
 08/01  20:00:00,16605065.366807156,0.0,0.0
 08/01  21:00:00,15983883.214306498,0.0,0.0
 08/01  22:00:00,15803338.6091713,0.0,0.0
 08/01  23:00:00,14285457.847544358,0.0,0.0
 08/01  24:00:00,11790890.758804245,0.0,0.0
 08/02  01:00:00,10436275.121093505,0.0,0.0
 08/02  02:00:00,8879752.553510918,0.0,0.0
 08/02  03:00:00,7418786.443560628,0.0,0.0
 08/02  04:00:00,6749180.263408073,0.0,0.0
 08/02  05:00:00,6096007.3578629069,0.0,0.0
 08/02  06:00:00,5529248.2613587989,0.0,0.0
 08/02  07:00:00,19441654.47648885,12977169.904799996,0.0
 08/02  08:00:00,21579491.08348597,12977169.904799996,0.0
 08/02  09:00:00,26061207.712301379,12977169.904799996,0.0
 08/02  10:00:00,27574685.141143398,12977169.904799996,0.0
 08/02  11:00:00,29105143.37503164,12977169.904799996,0.0
 08/02  12:00:00,30701721.533744135,12977169.904799996,0.0
 08/02  13:00:00,30259557.920631954,12977169.904799996,0.0
 08/02  14:00:00,31561455.505589628,12977169.904799996,0.0
 08/02  15:00:00,33321759.826037677,12977169.904799996,0.0
 08/02  16:00:00,33343515.125001857,12977169.904799996,0.0
 08/02  17:00:00,34934009.36230332,12977169.904799996,0.0
 08/02  18:00:00,34308846.40407756,12977169.904799996,0.0
 08/02  19:00:00,18464531.053680295,0.0,0.0
 08/02  20:00:00,17077881.764083957,0.0,0.0
 08/02  21:00:00,16166276.378844595,0.0,0.0
 08/02  22:00:00,15897122.412561847,0.0,0.0
 08/02  23:00:00,15497444.151204464,0.0,0.0
 08/02  24:00:00,12916802.720987544,0.0,0.0
 08/03  01:00:00,11807625.349212205,0.0,0.0
 08/03  02:00:00,9610675.787980475,0.0,0.0
 08/03  03:00:00,7799732.044027128,0.0,0.0
 08/03  04:00:00,7920803.849240223,0.0,0.0
 08/03  05:00:00,7180855.75416456,0.0,0.0
 08/03  06:00:00,5905625.914290458,0.0,0.0
 08/03  07:00:00,5790808.893515859,0.0,0.0
 08/03  08:00:00,7995097.321953012,0.0,0.0
 08/03  09:00:00,12651974.565031147,0.0,0.0
 08/03  10:00:00,14610558.709089062,0.0,0.0
 08/03  11:00:00,15225590.858679623,0.0,0.0
 08/03  12:00:00,15730538.577243172,0.0,0.0
 08/03  13:00:00,15912076.888686736,0.0,0.0
 08/03  14:00:00,16257332.125722282,0.0,0.0
 08/03  15:00:00,16802340.015344815,0.0,0.0
 08/03  16:00:00,16974220.52490577,0.0,0.0
 08/03  17:00:00,17446528.63778285,0.0,0.0
 08/03  18:00:00,17064121.797968549,0.0,0.0
 08/03  19:00:00,16439219.87378654,0.0,0.0
 08/03  20:00:00,16157964.83773522,0.0,0.0
 08/03  21:00:00,15806495.627919335,0.0,0.0
 08/03  22:00:00,14472936.99703152,0.0,0.0
 08/03  23:00:00,11267629.20010912,0.0,0.0
 08/03  24:00:00,9399713.67756946,0.0,0.0
 08/04  01:00:00,8202547.5200443719,0.0,0.0
 08/04  02:00:00,7346324.564970409,0.0,0.0
 08/04  03:00:00,6116581.316747468,0.0,0.0
 08/04  04:00:00,5065214.3258929769,0.0,0.0
 08/04  05:00:00,3954408.5401335738,0.0,0.0
 08/04  06:00:00,3207764.0807353009,0.0,0.0
 08/04  07:00:00,2731960.623912197,0.0,0.0
 08/04  08:00:00,4183410.8721955677,0.0,0.0
 08/04  09:00:00,8244188.035404002,0.0,0.0
 08/04  10:00:00,12880630.850639832,0.0,0.0
 08/04  11:00:00,14670692.168791488,0.0,0.0
 08/04  12:00:00,15314255.397169194,0.0,0.0
 08/04  13:00:00,15481340.751859619,0.0,0.0
 08/04  14:00:00,15750531.174688105,0.0,0.0
 08/04  15:00:00,16001640.379524727,0.0,0.0
 08/04  16:00:00,16039986.223664964,0.0,0.0
 08/04  17:00:00,16665566.604830336,0.0,0.0
 08/04  18:00:00,16729638.307236653,0.0,0.0
 08/04  19:00:00,15861852.800545987,0.0,0.0
 08/04  20:00:00,15447704.166620337,0.0,0.0
 08/04  21:00:00,14332465.83903957,0.0,0.0
 08/04  22:00:00,11251103.200833215,0.0,0.0
 08/04  23:00:00,9110099.105339254,0.0,0.0
 08/04  24:00:00,7690341.438477869,0.0,0.0
 08/05  01:00:00,6420489.411207356,0.0,0.0
 08/05  02:00:00,5458775.320392211,0.0,0.0
 08/05  03:00:00,4708146.37110874,0.0,0.0
 08/05  04:00:00,4041710.870066952,0.0,0.0
 08/05  05:00:00,2861824.251619652,0.0,0.0
 08/05  06:00:00,1848970.168131481,0.0,0.0
 08/05  07:00:00,16204249.13332308,12977169.904799996,0.0
 08/05  08:00:00,18802238.20949457,12977169.904799996,0.0
 08/05  09:00:00,24731775.998380279,12977169.904799996,0.0
 08/05  10:00:00,27301821.36933647,12977169.904799996,0.0
 08/05  11:00:00,28080454.859150895,12977169.904799996,0.0
 08/05  12:00:00,29031506.069063795,12977169.904799996,0.0
 08/05  13:00:00,29211178.028518306,12977169.904799996,0.0
 08/05  14:00:00,29800890.408344035,12977169.904799996,0.0
 08/05  15:00:00,31206902.111007297,12977169.904799996,0.0
 08/05  16:00:00,31417569.660969873,12977169.904799996,0.0
 08/05  17:00:00,32358712.46367843,12977169.904799996,0.0
 08/05  18:00:00,32583823.557747678,12977169.904799996,0.0
 08/05  19:00:00,17498739.279783299,0.0,0.0
 08/05  20:00:00,16566209.254779194,0.0,0.0
 08/05  21:00:00,16150711.758667816,0.0,0.0
 08/05  22:00:00,15546815.102515953,0.0,0.0
 08/05  23:00:00,12596172.86705418,0.0,0.0
 08/05  24:00:00,10208069.841407998,0.0,0.0
 08/06  01:00:00,9802946.567175776,0.0,0.0
 08/06  02:00:00,9248244.622689244,0.0,0.0
 08/06  03:00:00,8413086.100318399,0.0,0.0
 08/06  04:00:00,7273857.717267985,0.0,0.0
 08/06  05:00:00,5933928.997415888,0.0,0.0
 08/06  06:00:00,5451727.491872494,0.0,0.0
 08/06  07:00:00,21333356.940952206,12977169.904799996,0.0
 08/06  08:00:00,24075852.4558628,12977169.904799996,0.0
 08/06  09:00:00,25668052.978264348,12977169.904799996,0.0
 08/06  10:00:00,27511156.692461537,12977169.904799996,0.0
 08/06  11:00:00,28463744.20988456,12977169.904799996,0.0
 08/06  12:00:00,28746122.867099685,12977169.904799996,0.0
 08/06  13:00:00,28813007.63911763,12977169.904799996,0.0
 08/06  14:00:00,29666803.395583236,12977169.904799996,0.0
 08/06  15:00:00,30641477.61018824,12977169.904799996,0.0
 08/06  16:00:00,31529106.034739194,12977169.904799996,0.0
 08/06  17:00:00,32023272.037489743,12977169.904799996,0.0
 08/06  18:00:00,31680795.530920738,12977169.904799996,0.0
 08/06  19:00:00,17148964.78156157,0.0,0.0
 08/06  20:00:00,16590359.15993949,0.0,0.0
 08/06  21:00:00,16107133.372597514,0.0,0.0
 08/06  22:00:00,15908318.027471256,0.0,0.0
 08/06  23:00:00,14608499.728692012,0.0,0.0
 08/06  24:00:00,12375197.78093573,0.0,0.0
 08/07  01:00:00,11351630.155138106,0.0,0.0
 08/07  02:00:00,9969578.689195037,0.0,0.0
 08/07  03:00:00,9107514.810322864,0.0,0.0
 08/07  04:00:00,8527946.687644989,0.0,0.0
 08/07  05:00:00,7890818.770534944,0.0,0.0
 08/07  06:00:00,6376151.172495636,0.0,0.0
 08/07  07:00:00,22155301.732527749,12977169.904799996,0.0
 08/07  08:00:00,25189096.83230075,12977169.904799996,0.0
 08/07  09:00:00,26499241.755395928,12977169.904799996,0.0
 08/07  10:00:00,27903501.762942144,12977169.904799996,0.0
 08/07  11:00:00,28935448.409838886,12977169.904799996,0.0
 08/07  12:00:00,29524410.642919728,12977169.904799996,0.0
 08/07  13:00:00,29199827.328410735,12977169.904799996,0.0
 08/07  14:00:00,29818518.03624874,12977169.904799996,0.0
 08/07  15:00:00,31299744.015785055,12977169.904799996,0.0
 08/07  16:00:00,32024650.38820291,12977169.904799996,0.0
 08/07  17:00:00,33915617.5591545,12977169.904799996,0.0
 08/07  18:00:00,34416815.81285095,12977169.904799996,0.0
 08/07  19:00:00,17933943.320865886,0.0,0.0
 08/07  20:00:00,16461125.710735515,0.0,0.0
 08/07  21:00:00,15752340.04157994,0.0,0.0
 08/07  22:00:00,15284048.105941644,0.0,0.0
 08/07  23:00:00,14681699.094712556,0.0,0.0
 08/07  24:00:00,12681141.339298467,0.0,0.0
 08/08  01:00:00,10598829.015694514,0.0,0.0
 08/08  02:00:00,9443935.542088353,0.0,0.0
 08/08  03:00:00,7756886.477113142,0.0,0.0
 08/08  04:00:00,6938534.590591508,0.0,0.0
 08/08  05:00:00,6564875.337823925,0.0,0.0
 08/08  06:00:00,5644063.6132771749,0.0,0.0
 08/08  07:00:00,20800370.68808642,12977169.904799996,0.0
 08/08  08:00:00,23536374.164493935,12977169.904799996,0.0
 08/08  09:00:00,25504726.249492386,12977169.904799996,0.0
 08/08  10:00:00,27110079.04503084,12977169.904799996,0.0
 08/08  11:00:00,28385463.80838967,12977169.904799996,0.0
 08/08  12:00:00,29797992.418148213,12977169.904799996,0.0
 08/08  13:00:00,29279815.63173326,12977169.904799996,0.0
 08/08  14:00:00,29883552.493254015,12977169.904799996,0.0
 08/08  15:00:00,30642646.032020946,12977169.904799996,0.0
 08/08  16:00:00,31170509.226454796,12977169.904799996,0.0
 08/08  17:00:00,32621390.886354865,12977169.904799996,0.0
 08/08  18:00:00,32222737.808821087,12977169.904799996,0.0
 08/08  19:00:00,17298448.465126039,0.0,0.0
 08/08  20:00:00,16267414.150610766,0.0,0.0
 08/08  21:00:00,15617965.602696564,0.0,0.0
 08/08  22:00:00,14289617.267415457,0.0,0.0
 08/08  23:00:00,10329497.503242044,0.0,0.0
 08/08  24:00:00,8315301.766014856,0.0,0.0
 08/09  01:00:00,7378658.938565139,0.0,0.0
 08/09  02:00:00,6895035.7871448979,0.0,0.0
 08/09  03:00:00,5893437.947202107,0.0,0.0
 08/09  04:00:00,5288929.299038554,0.0,0.0
 08/09  05:00:00,4400888.346297378,0.0,0.0
 08/09  06:00:00,3496501.209380842,0.0,0.0
 08/09  07:00:00,18991704.206141578,12977169.904799996,0.0
 08/09  08:00:00,21595223.88046922,12977169.904799996,0.0
 08/09  09:00:00,25038554.53785982,12977169.904799996,0.0
 08/09  10:00:00,26522989.99880483,12977169.904799996,0.0
 08/09  11:00:00,27370203.27895649,12977169.904799996,0.0
 08/09  12:00:00,27988013.570876354,12977169.904799996,0.0
 08/09  13:00:00,28148778.988738158,12977169.904799996,0.0
 08/09  14:00:00,28424515.047111624,12977169.904799996,0.0
 08/09  15:00:00,29185543.162254327,12977169.904799996,0.0
 08/09  16:00:00,29550111.92657073,12977169.904799996,0.0
 08/09  17:00:00,30534274.685857506,12977169.904799996,0.0
 08/09  18:00:00,31157614.434299329,12977169.904799996,0.0
 08/09  19:00:00,16361454.023889361,0.0,0.0
 08/09  20:00:00,15615878.324385036,0.0,0.0
 08/09  21:00:00,15277339.481178755,0.0,0.0
 08/09  22:00:00,14372537.843791468,0.0,0.0
 08/09  23:00:00,10773554.535969044,0.0,0.0
 08/09  24:00:00,8681676.56281656,0.0,0.0
 08/10  01:00:00,8249862.1386387799,0.0,0.0
 08/10  02:00:00,7261311.85268701,0.0,0.0
 08/10  03:00:00,6319379.475499024,0.0,0.0
 08/10  04:00:00,5808481.119795475,0.0,0.0
 08/10  05:00:00,5165204.149575404,0.0,0.0
 08/10  06:00:00,4460114.402241913,0.0,0.0
 08/10  07:00:00,4641443.237981391,0.0,0.0
 08/10  08:00:00,6743829.717484327,0.0,0.0
 08/10  09:00:00,11781658.17952596,0.0,0.0
 08/10  10:00:00,13242221.509906507,0.0,0.0
 08/10  11:00:00,14744853.029706365,0.0,0.0
 08/10  12:00:00,15355654.998275193,0.0,0.0
 08/10  13:00:00,15556718.377747668,0.0,0.0
 08/10  14:00:00,15643193.405959716,0.0,0.0
 08/10  15:00:00,15955358.466937386,0.0,0.0
 08/10  16:00:00,15977203.512504772,0.0,0.0
 08/10  17:00:00,16493411.700909306,0.0,0.0
 08/10  18:00:00,16784477.546613084,0.0,0.0
 08/10  19:00:00,16167220.230718295,0.0,0.0
 08/10  20:00:00,15692613.096114919,0.0,0.0
 08/10  21:00:00,14647597.833856343,0.0,0.0
 08/10  22:00:00,12489756.31771153,0.0,0.0
 08/10  23:00:00,10254106.068564095,0.0,0.0
 08/10  24:00:00,8446016.680441862,0.0,0.0
