Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),Carbon Equivalent:Facility [kg](Hourly)
 11/21  13:00:00,21131762.1872712,12977169.904799996,0.0
 11/21  14:00:00,23848407.691897155,12977169.904799996,0.0
 11/21  15:00:00,24179196.59488812,12977169.904799996,0.0
 11/21  16:00:00,26026138.63683866,12977169.904799996,0.0
 11/21  17:00:00,27117947.0961449,12977169.904799996,0.0
 11/21  18:00:00,26022263.80839284,12977169.904799996,0.0
 11/21  19:00:00,23552849.381004674,12977169.904799996,0.0
 11/21  20:00:00,6794715.564522298,0.0,0.0
 11/21  21:00:00,4495788.746662787,0.0,0.0
 11/21  22:00:00,3257879.9359612206,0.0,0.0
 11/21  23:00:00,2012703.2112707925,0.0,0.0
 11/21  24:00:00,1488449.5169747859,0.0,0.0
 11/22  01:00:00,2343015.3191620355,0.0,0.0
 11/22  02:00:00,3344383.022097326,0.0,0.0
 11/22  03:00:00,3930849.2906219137,0.0,0.0
 11/22  04:00:00,4232500.531574259,0.0,0.0
 11/22  05:00:00,4836365.217695212,0.0,0.0
 11/22  06:00:00,5340605.149426803,0.0,0.0
 11/22  07:00:00,6287092.064716944,0.0,0.0
 11/22  08:00:00,18065157.877879517,12977169.904799996,0.0
 11/22  09:00:00,16517562.181797229,12977169.904799996,0.0
 11/22  10:00:00,15133883.947035319,12977169.904799996,0.0
 11/22  11:00:00,14920233.808150348,12977169.904799996,0.0
 11/22  12:00:00,17246101.985374009,12977169.904799996,0.0
 11/22  13:00:00,19394102.51576424,12977169.904799996,0.0
 11/22  14:00:00,22987440.476969426,12977169.904799996,0.0
 11/22  15:00:00,25776932.591834599,12977169.904799996,0.0
 11/22  16:00:00,26506522.037695506,12977169.904799996,0.0
 11/22  17:00:00,26158438.54924809,12977169.904799996,0.0
 11/22  18:00:00,24139257.29420622,12977169.904799996,0.0
 11/22  19:00:00,21686186.81761164,12977169.904799996,0.0
 11/22  20:00:00,4595775.812291421,0.0,0.0
 11/22  21:00:00,2568467.14512395,0.0,0.0
 11/22  22:00:00,1510671.008603779,0.0,0.0
 11/22  23:00:00,1624822.850798299,0.0,0.0
 11/22  24:00:00,2205792.4563567268,0.0,0.0
 11/23  01:00:00,2548954.143635815,0.0,0.0
 11/23  02:00:00,3424105.7705792107,0.0,0.0
 11/23  03:00:00,4102048.1359690625,0.0,0.0
 11/23  04:00:00,4360308.719887056,0.0,0.0
 11/23  05:00:00,5289224.019488786,0.0,0.0
 11/23  06:00:00,5737015.708405733,0.0,0.0
 11/23  07:00:00,5763948.738243477,0.0,0.0
 11/23  08:00:00,5953793.733306352,0.0,0.0
 11/23  09:00:00,5382468.668625296,0.0,0.0
 11/23  10:00:00,3534008.8673536858,0.0,0.0
 11/23  11:00:00,1767506.0415668493,0.0,0.0
 11/23  12:00:00,2275857.410160484,0.0,0.0
 11/23  13:00:00,4021524.222166415,0.0,0.0
 11/23  14:00:00,5626366.759491647,0.0,0.0
 11/23  15:00:00,6630202.315039848,0.0,0.0
 11/23  16:00:00,6629230.470300915,0.0,0.0
 11/23  17:00:00,5958451.585467618,0.0,0.0
 11/23  18:00:00,3753478.49118587,0.0,0.0
 11/23  19:00:00,1583185.238675236,0.0,0.0
 11/23  20:00:00,2459235.9547164307,0.0,0.0
 11/23  21:00:00,3416371.5230368527,0.0,0.0
 11/23  22:00:00,3715669.474145682,0.0,0.0
 11/23  23:00:00,4215339.266135429,0.0,0.0
 11/23  24:00:00,5023152.020341778,0.0,0.0
 11/24  01:00:00,5144449.366312613,0.0,0.0
 11/24  02:00:00,5410876.771767333,0.0,0.0
 11/24  03:00:00,6147124.540247182,0.0,0.0
 11/24  04:00:00,6600854.4184924359,0.0,0.0
 11/24  05:00:00,7952042.834356125,0.0,0.0
 11/24  06:00:00,9556244.695982842,0.0,0.0
 11/24  07:00:00,9212759.922727775,0.0,0.0
 11/24  08:00:00,9195528.961600168,0.0,0.0
 11/24  09:00:00,9601430.466125174,0.0,0.0
 11/24  10:00:00,7767160.700083256,0.0,0.0
 11/24  11:00:00,5815396.627956814,0.0,0.0
 11/24  12:00:00,4287540.43009604,0.0,0.0
 11/24  13:00:00,2659868.0392272325,0.0,0.0
 11/24  14:00:00,1918729.8884252313,0.0,0.0
 11/24  15:00:00,3936777.7005016498,0.0,0.0
 11/24  16:00:00,4199068.687531026,0.0,0.0
 11/24  17:00:00,3175293.6231106815,0.0,0.0
 11/24  18:00:00,1610870.6007979334,0.0,0.0
 11/24  19:00:00,2379289.4270284117,0.0,0.0
 11/24  20:00:00,3183875.0220346658,0.0,0.0
 11/24  21:00:00,4272774.190772267,0.0,0.0
 11/24  22:00:00,4609477.955909161,0.0,0.0
 11/24  23:00:00,5220965.329867962,0.0,0.0
 11/24  24:00:00,5753383.867353888,0.0,0.0
 11/25  01:00:00,5877577.443378852,0.0,0.0
 11/25  02:00:00,6350720.87974456,0.0,0.0
 11/25  03:00:00,7007885.6049040169,0.0,0.0
 11/25  04:00:00,7403689.215734425,0.0,0.0
 11/25  05:00:00,8240903.970005199,0.0,0.0
 11/25  06:00:00,9091462.609549646,0.0,0.0
 11/25  07:00:00,8982653.862921078,0.0,0.0
 11/25  08:00:00,20351144.779980568,12977169.904799996,0.0
 11/25  09:00:00,19276787.54932441,12977169.904799996,0.0
 11/25  10:00:00,17782106.474815899,12977169.904799996,0.0
 11/25  11:00:00,16614299.524112191,12977169.904799996,0.0
 11/25  12:00:00,14903510.314493336,12977169.904799996,0.0
 11/25  13:00:00,15944055.46948768,12977169.904799996,0.0
 11/25  14:00:00,18130378.379931135,12977169.904799996,0.0
 11/25  15:00:00,20240327.31199071,12977169.904799996,0.0
 11/25  16:00:00,21525070.59572289,12977169.904799996,0.0
 11/25  17:00:00,21231081.90197921,12977169.904799996,0.0
 11/25  18:00:00,18930120.33064365,12977169.904799996,0.0
 11/25  19:00:00,16879634.796267388,12977169.904799996,0.0
 11/25  20:00:00,1903454.9753951678,0.0,0.0
 11/25  21:00:00,3402660.808681919,0.0,0.0
 11/25  22:00:00,4503096.552592111,0.0,0.0
 11/25  23:00:00,5325722.79476254,0.0,0.0
 11/25  24:00:00,6059417.593472365,0.0,0.0
 11/26  01:00:00,6110959.565314658,0.0,0.0
 11/26  02:00:00,6593445.571852772,0.0,0.0
 11/26  03:00:00,7563511.460987145,0.0,0.0
 11/26  04:00:00,7854574.623226888,0.0,0.0
 11/26  05:00:00,8055991.71501586,0.0,0.0
 11/26  06:00:00,8825437.939291215,0.0,0.0
 11/26  07:00:00,9151152.9943847,0.0,0.0
 11/26  08:00:00,20509161.551876524,12977169.904799996,0.0
 11/26  09:00:00,20305492.26958718,12977169.904799996,0.0
 11/26  10:00:00,19168915.95504113,12977169.904799996,0.0
 11/26  11:00:00,16873734.879488715,12977169.904799996,0.0
 11/26  12:00:00,15127090.907414,12977169.904799996,0.0
 11/26  13:00:00,16561650.89955364,12977169.904799996,0.0
 11/26  14:00:00,18735923.82536656,12977169.904799996,0.0
 11/26  15:00:00,21560388.316439887,12977169.904799996,0.0
 11/26  16:00:00,22778514.22974064,12977169.904799996,0.0
 11/26  17:00:00,22863147.735488006,12977169.904799996,0.0
 11/26  18:00:00,20783522.33224435,12977169.904799996,0.0
 11/26  19:00:00,17706021.7792837,12977169.904799996,0.0
 11/26  20:00:00,1613155.9362896607,0.0,0.0
 11/26  21:00:00,2377531.5089104229,0.0,0.0
 11/26  22:00:00,3454892.0282309947,0.0,0.0
 11/26  23:00:00,4538753.234633898,0.0,0.0
 11/26  24:00:00,5689651.062701814,0.0,0.0
 11/27  01:00:00,5902523.872494757,0.0,0.0
 11/27  02:00:00,6805394.419543319,0.0,0.0
 11/27  03:00:00,7583285.969731571,0.0,0.0
 11/27  04:00:00,7394569.748804925,0.0,0.0
 11/27  05:00:00,7936495.17991416,0.0,0.0
 11/27  06:00:00,8548842.519369478,0.0,0.0
 11/27  07:00:00,8883050.735178588,0.0,0.0
 11/27  08:00:00,21333512.68729284,12977169.904799996,0.0
 11/27  09:00:00,20610234.558789698,12977169.904799996,0.0
 11/27  10:00:00,18193758.93640238,12977169.904799996,0.0
 11/27  11:00:00,15904589.491872013,12977169.904799996,0.0
 11/27  12:00:00,14832398.514126527,12977169.904799996,0.0
 11/27  13:00:00,16394254.940034092,12977169.904799996,0.0
 11/27  14:00:00,18772321.35604651,12977169.904799996,0.0
 11/27  15:00:00,21116382.073722174,12977169.904799996,0.0
 11/27  16:00:00,22368440.69159995,12977169.904799996,0.0
 11/27  17:00:00,22649735.607949635,12977169.904799996,0.0
 11/27  18:00:00,20051646.474118007,12977169.904799996,0.0
 11/27  19:00:00,17202068.17343898,12977169.904799996,0.0
 11/27  20:00:00,2146298.904948483,0.0,0.0
 11/27  21:00:00,3556778.780239279,0.0,0.0
 11/27  22:00:00,3820334.1028607098,0.0,0.0
 11/27  23:00:00,4775453.140213351,0.0,0.0
 11/27  24:00:00,5441045.586565943,0.0,0.0
 11/28  01:00:00,5523761.897947999,0.0,0.0
 11/28  02:00:00,6415772.226433427,0.0,0.0
 11/28  03:00:00,7176841.012734136,0.0,0.0
 11/28  04:00:00,7275784.258078115,0.0,0.0
 11/28  05:00:00,7785505.792017968,0.0,0.0
 11/28  06:00:00,8608341.85812282,0.0,0.0
 11/28  07:00:00,9470128.321963082,0.0,0.0
 11/28  08:00:00,21253320.55712319,12977169.904799996,0.0
 11/28  09:00:00,20303851.706070268,12977169.904799996,0.0
 11/28  10:00:00,19154234.12999862,12977169.904799996,0.0
 11/28  11:00:00,16823150.58199697,12977169.904799996,0.0
 11/28  12:00:00,14743106.952264024,12977169.904799996,0.0
 11/28  13:00:00,16050987.709010592,12977169.904799996,0.0
 11/28  14:00:00,18018274.789931727,12977169.904799996,0.0
 11/28  15:00:00,20271549.638000855,12977169.904799996,0.0
 11/28  16:00:00,21869216.75064636,12977169.904799996,0.0
 11/28  17:00:00,21735525.676993263,12977169.904799996,0.0
 11/28  18:00:00,19293824.745249958,12977169.904799996,0.0
 11/28  19:00:00,17152193.31155634,12977169.904799996,0.0
 11/28  20:00:00,2604669.0453851127,0.0,0.0
 11/28  21:00:00,5336137.785545946,0.0,0.0
 11/28  22:00:00,5411539.746765774,0.0,0.0
 11/28  23:00:00,6195473.136100693,0.0,0.0
 11/28  24:00:00,7911722.131955212,0.0,0.0
 11/29  01:00:00,8312711.427480947,0.0,0.0
 11/29  02:00:00,8431884.83012525,0.0,0.0
 11/29  03:00:00,8443195.033572212,0.0,0.0
 11/29  04:00:00,8176514.442435774,0.0,0.0
 11/29  05:00:00,8134530.451618028,0.0,0.0
 11/29  06:00:00,8304857.309477912,0.0,0.0
 11/29  07:00:00,9004574.240614588,0.0,0.0
 11/29  08:00:00,20852072.24707311,12977169.904799996,0.0
 11/29  09:00:00,19786404.426682585,12977169.904799996,0.0
 11/29  10:00:00,18277897.428284147,12977169.904799996,0.0
 11/29  11:00:00,16879510.99410953,12977169.904799996,0.0
 11/29  12:00:00,15261807.49296001,12977169.904799996,0.0
 11/29  13:00:00,15041720.213993349,12977169.904799996,0.0
 11/29  14:00:00,17242440.2433597,12977169.904799996,0.0
 11/29  15:00:00,18946601.168010665,12977169.904799996,0.0
 11/29  16:00:00,20055200.491969509,12977169.904799996,0.0
 11/29  17:00:00,19386179.876655226,12977169.904799996,0.0
 11/29  18:00:00,17222118.40756423,12977169.904799996,0.0
 11/29  19:00:00,15752570.531173043,12977169.904799996,0.0
 11/29  20:00:00,2362912.6378361505,0.0,0.0
 11/29  21:00:00,3984918.012706493,0.0,0.0
 11/29  22:00:00,4840442.956734499,0.0,0.0
 11/29  23:00:00,5230591.89931671,0.0,0.0
 11/29  24:00:00,5999666.585238352,0.0,0.0
 11/30  01:00:00,6414637.091857428,0.0,0.0
 11/30  02:00:00,6778723.749511107,0.0,0.0
 11/30  03:00:00,7440810.741948372,0.0,0.0
 11/30  04:00:00,7544387.828008529,0.0,0.0
 11/30  05:00:00,8129514.502037377,0.0,0.0
 11/30  06:00:00,8493563.887345104,0.0,0.0
 11/30  07:00:00,8178242.481375294,0.0,0.0
 11/30  08:00:00,8555968.023662592,0.0,0.0
 11/30  09:00:00,8831761.142857831,0.0,0.0
 11/30  10:00:00,7955745.713959606,0.0,0.0
 11/30  11:00:00,6568736.528407189,0.0,0.0
 11/30  12:00:00,5092593.591825405,0.0,0.0
 11/30  13:00:00,3656826.509576663,0.0,0.0
 11/30  14:00:00,2462166.096769944,0.0,0.0
 11/30  15:00:00,1917613.663970488,0.0,0.0
 11/30  16:00:00,1947360.4876173472,0.0,0.0
 11/30  17:00:00,2269230.8342514426,0.0,0.0
 11/30  18:00:00,2833147.8460544559,0.0,0.0
 11/30  19:00:00,3211756.142014643,0.0,0.0
 11/30  20:00:00,3493039.6990227627,0.0,0.0
 11/30  21:00:00,3747183.809264155,0.0,0.0
 11/30  22:00:00,3908173.994192252,0.0,0.0
 11/30  23:00:00,4012927.3595598426,0.0,0.0
 11/30  24:00:00,3932285.3687655755,0.0,0.0
 12/01  01:00:00,3996010.9953585525,0.0,0.0
 12/01  02:00:00,3711558.664170257,0.0,0.0
 12/01  03:00:00,3289227.6262613099,0.0,0.0
 12/01  04:00:00,2786025.483436824,0.0,0.0
 12/01  05:00:00,2438175.77350152,0.0,0.0
 12/01  06:00:00,2309704.2186386815,0.0,0.0
 12/01  07:00:00,2429006.099768437,0.0,0.0
 12/01  08:00:00,2701490.5140729185,0.0,0.0
 12/01  09:00:00,2599679.0411069488,0.0,0.0
 12/01  10:00:00,2181976.420202221,0.0,0.0
 12/01  11:00:00,1635521.7621011823,0.0,0.0
 12/01  12:00:00,1986282.0496518659,0.0,0.0
 12/01  13:00:00,3477051.0472503679,0.0,0.0
 12/01  14:00:00,5177601.75374715,0.0,0.0
 12/01  15:00:00,5560914.900153725,0.0,0.0
 12/01  16:00:00,4663601.238077727,0.0,0.0
 12/01  17:00:00,3755176.2394553634,0.0,0.0
 12/01  18:00:00,1883216.3357573259,0.0,0.0
 12/01  19:00:00,1665269.6712252538,0.0,0.0
 12/01  20:00:00,2374163.103526953,0.0,0.0
 12/01  21:00:00,2915493.8826813425,0.0,0.0
 12/01  22:00:00,3190313.058904629,0.0,0.0
 12/01  23:00:00,3430297.958899808,0.0,0.0
 12/01  24:00:00,3746671.9279603955,0.0,0.0
 12/02  01:00:00,4096927.1469035476,0.0,0.0
 12/02  02:00:00,4127772.680686052,0.0,0.0
 12/02  03:00:00,4424503.984109876,0.0,0.0
 12/02  04:00:00,4869660.754799581,0.0,0.0
 12/02  05:00:00,5308932.050698916,0.0,0.0
 12/02  06:00:00,5613930.701635938,0.0,0.0
 12/02  07:00:00,5347312.887117772,0.0,0.0
 12/02  08:00:00,16965429.33020682,12977169.904799996,0.0
 12/02  09:00:00,16351496.8365069,12977169.904799996,0.0
 12/02  10:00:00,15244765.237468938,12977169.904799996,0.0
 12/02  11:00:00,14420791.13981072,12977169.904799996,0.0
 12/02  12:00:00,16144070.482571522,12977169.904799996,0.0
 12/02  13:00:00,18077253.16595006,12977169.904799996,0.0
 12/02  14:00:00,19607442.499089965,12977169.904799996,0.0
 12/02  15:00:00,19809009.18242446,12977169.904799996,0.0
 12/02  16:00:00,18695931.801767369,12977169.904799996,0.0
 12/02  17:00:00,18291552.09112608,12977169.904799996,0.0
 12/02  18:00:00,17637024.105968067,12977169.904799996,0.0
 12/02  19:00:00,16783210.388175884,12977169.904799996,0.0
 12/02  20:00:00,1536586.4924081423,0.0,0.0
 12/02  21:00:00,1537502.2641125725,0.0,0.0
 12/02  22:00:00,1852746.0304219176,0.0,0.0
 12/02  23:00:00,2021695.1901811856,0.0,0.0
 12/02  24:00:00,2109150.025724548,0.0,0.0
 12/03  01:00:00,2228150.2462145767,0.0,0.0
 12/03  02:00:00,2588834.100081561,0.0,0.0
 12/03  03:00:00,2817480.0081929175,0.0,0.0
 12/03  04:00:00,2775634.352381745,0.0,0.0
 12/03  05:00:00,2856461.5539232429,0.0,0.0
 12/03  06:00:00,3027875.643669827,0.0,0.0
 12/03  07:00:00,2999869.4423473004,0.0,0.0
 12/03  08:00:00,14583761.891196082,12977169.904799996,0.0
 12/03  09:00:00,14254534.471243933,12977169.904799996,0.0
 12/03  10:00:00,14707911.917514503,12977169.904799996,0.0
 12/03  11:00:00,15598254.079283018,12977169.904799996,0.0
 12/03  12:00:00,16690568.701406422,12977169.904799996,0.0
 12/03  13:00:00,17471526.51528012,12977169.904799996,0.0
 12/03  14:00:00,18379269.459614379,12977169.904799996,0.0
 12/03  15:00:00,18953129.59409448,12977169.904799996,0.0
 12/03  16:00:00,18746498.622541235,12977169.904799996,0.0
 12/03  17:00:00,18179465.973661044,12977169.904799996,0.0
 12/03  18:00:00,18048264.22740733,12977169.904799996,0.0
 12/03  19:00:00,17856444.61430236,12977169.904799996,0.0
 12/03  20:00:00,3202812.1816190269,0.0,0.0
 12/03  21:00:00,2654655.1973579728,0.0,0.0
 12/03  22:00:00,2589425.20434358,0.0,0.0
 12/03  23:00:00,2446699.6223436605,0.0,0.0
 12/03  24:00:00,2185060.433654995,0.0,0.0
 12/04  01:00:00,2323600.451225187,0.0,0.0
 12/04  02:00:00,2244814.5531463294,0.0,0.0
 12/04  03:00:00,2036823.7102396433,0.0,0.0
 12/04  04:00:00,1997888.9480968498,0.0,0.0
 12/04  05:00:00,2046448.0962794363,0.0,0.0
 12/04  06:00:00,2063501.8769866736,0.0,0.0
 12/04  07:00:00,1944105.3002121435,0.0,0.0
 12/04  08:00:00,16539319.994598013,12977169.904799996,0.0
 12/04  09:00:00,17178773.592205109,12977169.904799996,0.0
 12/04  10:00:00,17733874.744583344,12977169.904799996,0.0
 12/04  11:00:00,18863119.35085668,12977169.904799996,0.0
 12/04  12:00:00,20147357.56466245,12977169.904799996,0.0
 12/04  13:00:00,21362963.98013794,12977169.904799996,0.0
 12/04  14:00:00,22357259.512900987,12977169.904799996,0.0
 12/04  15:00:00,22095489.671531567,12977169.904799996,0.0
 12/04  16:00:00,21150223.189836336,12977169.904799996,0.0
 12/04  17:00:00,21377930.34761206,12977169.904799996,0.0
 12/04  18:00:00,20978307.379038425,12977169.904799996,0.0
 12/04  19:00:00,20213234.808277005,12977169.904799996,0.0
 12/04  20:00:00,4516654.024242585,0.0,0.0
 12/04  21:00:00,3424053.3309198615,0.0,0.0
 12/04  22:00:00,2723126.855462205,0.0,0.0
 12/04  23:00:00,1848167.8906703809,0.0,0.0
 12/04  24:00:00,1243019.3357899003,0.0,0.0
 12/05  01:00:00,1519450.324033762,0.0,0.0
 12/05  02:00:00,2010855.9649321549,0.0,0.0
 12/05  03:00:00,2612610.8340483375,0.0,0.0
 12/05  04:00:00,2826655.2955053795,0.0,0.0
 12/05  05:00:00,2778926.2239742816,0.0,0.0
 12/05  06:00:00,2824117.3053400188,0.0,0.0
 12/05  07:00:00,3055501.8446327529,0.0,0.0
 12/05  08:00:00,15047244.665696415,12977169.904799996,0.0
 12/05  09:00:00,14821832.985571893,12977169.904799996,0.0
 12/05  10:00:00,14494205.285753483,12977169.904799996,0.0
 12/05  11:00:00,15329214.126628804,12977169.904799996,0.0
 12/05  12:00:00,16223927.453509855,12977169.904799996,0.0
 12/05  13:00:00,16759892.617814254,12977169.904799996,0.0
 12/05  14:00:00,17507170.551776373,12977169.904799996,0.0
 12/05  15:00:00,18158247.249544804,12977169.904799996,0.0
 12/05  16:00:00,18654405.849676059,12977169.904799996,0.0
 12/05  17:00:00,20514587.27197046,12977169.904799996,0.0
 12/05  18:00:00,19304359.58742498,12977169.904799996,0.0
 12/05  19:00:00,17507852.154646085,12977169.904799996,0.0
 12/05  20:00:00,1882401.3228518572,0.0,0.0
 12/05  21:00:00,1446095.469012685,0.0,0.0
 12/05  22:00:00,1814221.948510202,0.0,0.0
 12/05  23:00:00,2271156.852046709,0.0,0.0
 12/05  24:00:00,2956343.807378948,0.0,0.0
 12/06  01:00:00,3424260.763976476,0.0,0.0
 12/06  02:00:00,3622801.7801426008,0.0,0.0
 12/06  03:00:00,3798455.4538350335,0.0,0.0
 12/06  04:00:00,4182471.691166899,0.0,0.0
 12/06  05:00:00,4612039.42866435,0.0,0.0
 12/06  06:00:00,5063243.385812929,0.0,0.0
 12/06  07:00:00,5118615.589913586,0.0,0.0
 12/06  08:00:00,16618960.986628734,12977169.904799996,0.0
 12/06  09:00:00,16485018.836828584,12977169.904799996,0.0
 12/06  10:00:00,15192214.824389898,12977169.904799996,0.0
 12/06  11:00:00,14819853.023037252,12977169.904799996,0.0
 12/06  12:00:00,16632952.885485588,12977169.904799996,0.0
 12/06  13:00:00,18893511.024570187,12977169.904799996,0.0
 12/06  14:00:00,21448169.708725007,12977169.904799996,0.0
 12/06  15:00:00,22850107.799664469,12977169.904799996,0.0
 12/06  16:00:00,23197882.043306009,12977169.904799996,0.0
 12/06  17:00:00,22323813.749444929,12977169.904799996,0.0
 12/06  18:00:00,20430825.571812024,12977169.904799996,0.0
 12/06  19:00:00,19007541.694484444,12977169.904799996,0.0
 12/06  20:00:00,3192155.0001330075,0.0,0.0
 12/06  21:00:00,2022557.2586208438,0.0,0.0
 12/06  22:00:00,1502111.7208214477,0.0,0.0
 12/06  23:00:00,1225783.0739705298,0.0,0.0
 12/06  24:00:00,1612153.8665903863,0.0,0.0
 12/07  01:00:00,1673327.486393277,0.0,0.0
 12/07  02:00:00,1798528.1443438032,0.0,0.0
 12/07  03:00:00,2245264.5322113006,0.0,0.0
 12/07  04:00:00,2391291.0145416178,0.0,0.0
 12/07  05:00:00,2497390.4241164738,0.0,0.0
 12/07  06:00:00,2924699.406434364,0.0,0.0
 12/07  07:00:00,3597877.588903122,0.0,0.0
 12/07  08:00:00,3795699.8393921905,0.0,0.0
 12/07  09:00:00,3818569.6843727829,0.0,0.0
 12/07  10:00:00,3196350.7061718206,0.0,0.0
 12/07  11:00:00,2253093.042293187,0.0,0.0
 12/07  12:00:00,1454805.6344710668,0.0,0.0
 12/07  13:00:00,2286519.9406094655,0.0,0.0
 12/07  14:00:00,4170764.1722010208,0.0,0.0
 12/07  15:00:00,6172291.5838452749,0.0,0.0
 12/07  16:00:00,7731517.258975948,0.0,0.0
 12/07  17:00:00,7446682.226452892,0.0,0.0
 12/07  18:00:00,5209426.068163148,0.0,0.0
 12/07  19:00:00,2882699.39592686,0.0,0.0
 12/07  20:00:00,1549941.228390835,0.0,0.0
 12/07  21:00:00,1453931.2908883077,0.0,0.0
 12/07  22:00:00,1688024.2597187488,0.0,0.0
 12/07  23:00:00,2517011.705091543,0.0,0.0
 12/07  24:00:00,3182937.31940521,0.0,0.0
 12/08  01:00:00,3124232.709253137,0.0,0.0
 12/08  02:00:00,3149843.8373567929,0.0,0.0
 12/08  03:00:00,3611933.208692921,0.0,0.0
 12/08  04:00:00,3582539.330777052,0.0,0.0
 12/08  05:00:00,3688515.7436442978,0.0,0.0
 12/08  06:00:00,3559295.8340140606,0.0,0.0
 12/08  07:00:00,3532513.5802598667,0.0,0.0
 12/08  08:00:00,3488224.000771954,0.0,0.0
 12/08  09:00:00,3084020.829831229,0.0,0.0
 12/08  10:00:00,2980724.783217994,0.0,0.0
 12/08  11:00:00,2489456.9778441076,0.0,0.0
 12/08  12:00:00,1943248.4247292295,0.0,0.0
 12/08  13:00:00,1446544.0078861213,0.0,0.0
 12/08  14:00:00,2394800.846567903,0.0,0.0
 12/08  15:00:00,3083509.8617778026,0.0,0.0
 12/08  16:00:00,4224098.449745948,0.0,0.0
 12/08  17:00:00,3596688.7539166177,0.0,0.0
 12/08  18:00:00,2454573.5148486557,0.0,0.0
 12/08  19:00:00,2277219.1004764048,0.0,0.0
 12/08  20:00:00,1961265.9567727727,0.0,0.0
 12/08  21:00:00,1392770.3845520628,0.0,0.0
 12/08  22:00:00,1755068.955626435,0.0,0.0
 12/08  23:00:00,2279037.3550732859,0.0,0.0
 12/08  24:00:00,2729138.075022185,0.0,0.0
 12/09  01:00:00,3184313.084559946,0.0,0.0
 12/09  02:00:00,3317172.467120137,0.0,0.0
 12/09  03:00:00,3655615.0297839508,0.0,0.0
 12/09  04:00:00,4062299.8561409835,0.0,0.0
 12/09  05:00:00,4400102.629439901,0.0,0.0
 12/09  06:00:00,4612270.056064434,0.0,0.0
 12/09  07:00:00,4636182.420991679,0.0,0.0
 12/09  08:00:00,16125226.741407946,12977169.904799996,0.0
 12/09  09:00:00,15603609.496939334,12977169.904799996,0.0
 12/09  10:00:00,14975721.809437423,12977169.904799996,0.0
 12/09  11:00:00,14539648.875616244,12977169.904799996,0.0
 12/09  12:00:00,16142403.576591069,12977169.904799996,0.0
 12/09  13:00:00,17651869.101140158,12977169.904799996,0.0
 12/09  14:00:00,18895746.753793938,12977169.904799996,0.0
 12/09  15:00:00,20146294.372447697,12977169.904799996,0.0
 12/09  16:00:00,21068806.05117417,12977169.904799996,0.0
 12/09  17:00:00,20934759.320904219,12977169.904799996,0.0
 12/09  18:00:00,19468540.640671586,12977169.904799996,0.0
 12/09  19:00:00,18210137.88760913,12977169.904799996,0.0
 12/09  20:00:00,2390071.9580690364,0.0,0.0
 12/09  21:00:00,1296916.4053839036,0.0,0.0
 12/09  22:00:00,1703264.7630329745,0.0,0.0
 12/09  23:00:00,2525185.2570034966,0.0,0.0
 12/09  24:00:00,2971255.853164481,0.0,0.0
 12/10  01:00:00,2857987.8998605555,0.0,0.0
 12/10  02:00:00,3018376.8485696457,0.0,0.0
 12/10  03:00:00,3518877.6751353677,0.0,0.0
 12/10  04:00:00,3570534.9498235147,0.0,0.0
 12/10  05:00:00,3803984.776874108,0.0,0.0
 12/10  06:00:00,4112877.221906496,0.0,0.0
 12/10  07:00:00,4141683.4839859416,0.0,0.0
 12/10  08:00:00,15824575.133309324,12977169.904799996,0.0
 12/10  09:00:00,15406669.559582793,12977169.904799996,0.0
 12/10  10:00:00,14493554.814632463,12977169.904799996,0.0
 12/10  11:00:00,15355119.81664657,12977169.904799996,0.0
 12/10  12:00:00,16930090.24257317,12977169.904799996,0.0
 12/10  13:00:00,18942162.657446039,12977169.904799996,0.0
 12/10  14:00:00,21189973.024730419,12977169.904799996,0.0
 12/10  15:00:00,23470322.083649324,12977169.904799996,0.0
 12/10  16:00:00,24944432.694126596,12977169.904799996,0.0
 12/10  17:00:00,24721996.676029844,12977169.904799996,0.0
 12/10  18:00:00,22247339.699455978,12977169.904799996,0.0
 12/10  19:00:00,20582677.614704927,12977169.904799996,0.0
 12/10  20:00:00,4748379.157414713,0.0,0.0
 12/10  21:00:00,3567591.653878242,0.0,0.0
 12/10  22:00:00,2699944.0816255926,0.0,0.0
 12/10  23:00:00,1546095.649589805,0.0,0.0
 12/10  24:00:00,1464920.5371812729,0.0,0.0
 12/11  01:00:00,1986847.5338750883,0.0,0.0
 12/11  02:00:00,2385446.2165565139,0.0,0.0
 12/11  03:00:00,2844246.262198608,0.0,0.0
 12/11  04:00:00,3097511.875483987,0.0,0.0
 12/11  05:00:00,3324354.4093844958,0.0,0.0
 12/11  06:00:00,3555783.156074564,0.0,0.0
 12/11  07:00:00,3725384.764249486,0.0,0.0
 12/11  08:00:00,15570956.539054973,12977169.904799996,0.0
 12/11  09:00:00,15496698.365158475,12977169.904799996,0.0
 12/11  10:00:00,14702362.423765578,12977169.904799996,0.0
 12/11  11:00:00,14324459.114128683,12977169.904799996,0.0
 12/11  12:00:00,15870418.928076286,12977169.904799996,0.0
 12/11  13:00:00,18184249.289063425,12977169.904799996,0.0
 12/11  14:00:00,20478471.40974738,12977169.904799996,0.0
 12/11  15:00:00,22617203.61356197,12977169.904799996,0.0
 12/11  16:00:00,24156529.123008506,12977169.904799996,0.0
 12/11  17:00:00,24525858.71172847,12977169.904799996,0.0
